서울특별시,마포구,한식,천이오겹살,02-325-2920,"서울특별시 마포구 양화로7길 12, 1층","오겹살,삼겹살(150g)",10000,  찌개류  ,6000.0,ChIJncnXQdeYfDUReR6gfbUzv4I,"[{'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}]","['월요일: 4:00–10:00PM', '화요일: 4:00–10:00PM', '수요일: 4:00–10:00PM', '목요일: 4:00–10:00PM', '금요일: 4:00–10:00PM', '토요일: 4:00–10:00PM', '일요일: 휴무일']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJncnXQdeYfDUReR6gfbUzv4I_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJncnXQdeYfDUReR6gfbUzv4I_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJncnXQdeYfDUReR6gfbUzv4I_3.jpg",37.5514084,126.9151788
서울특별시,강남구,양식,맛있는돈까스,02-459-5278,서울특별시 강남구 (일원1동)개포로 638 지상1층,일반돈까스,10000,카레밥,6000.0,ChIJn90c9NOlfDURC8CoVVKhy4c,"[{'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 20, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 20, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 20, 'minute': 0}}]","['월요일: 10:00AM–8:00PM', '화요일: 10:00AM–8:00PM', '수요일: 10:00AM–8:00PM', '목요일: 10:00AM–8:00PM', '금요일: 10:00AM–8:00PM', '토요일: 10:00AM–8:00PM', '일요일: 휴무일']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJn90c9NOlfDURC8CoVVKhy4c_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJn90c9NOlfDURC8CoVVKhy4c_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJn90c9NOlfDURC8CoVVKhy4c_3.jpg",37.4957553,127.0951423
경기도,안산시,한식,만원족발,031-362-5212,경기도 안산시 단원구 라성로 43 (원곡동) 상가동 104호,순살족발,10000,미니족,6000.0,ChIJAQvrMblhezURnBRbmMh0HwE,[],[],"https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_3.jpg",37.3275731,126.8002963
경기도,안산시,한식,만원족발,031-493-5188,경기도 안산시 단원구 원본로 9 (원곡동) 1층,순살족발,10000,미니족,6000.0,ChIJAQvrMblhezURnBRbmMh0HwE,[],[],"https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJAQvrMblhezURnBRbmMh0HwE_3.jpg",37.3313831,126.7911782
경기도,평택시,한식,금탑떡볶이,031-652-2310,경기도 평택시 비전동 831,떡볶이+튀김+순대 세트,10000,쫄면,6000.0,ChIJRRV-ZmQ6ezURm2y8wKzFWqs,"[{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}]","['월요일: 11:00AM–9:00PM', '화요일: 11:00AM–9:00PM', '수요일: 11:00AM–9:00PM', '목요일: 11:00AM–9:00PM', '금요일: 11:00AM–9:00PM', '토요일: 11:00AM–9:00PM', '일요일: 11:00AM–9:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRRV-ZmQ6ezURm2y8wKzFWqs_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRRV-ZmQ6ezURm2y8wKzFWqs_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRRV-ZmQ6ezURm2y8wKzFWqs_3.jpg",36.9954737,127.1119787
강원특별자치도,원주시,한식,대박칼만두,033-733-0945,강원특별자치도 원주시 문막읍 건등로 20-19,만두전골,10000, 칼국수 ,6000.0,ChIJa6qp5i9wYzURtnnNm8YiRcM,[],[],"https://babsim-bucket.s3.amazonaws.com/place_images/ChIJa6qp5i9wYzURtnnNm8YiRcM_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJa6qp5i9wYzURtnnNm8YiRcM_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJa6qp5i9wYzURtnnNm8YiRcM_3.jpg",37.3115851,127.8197676
경상북도,경주시,한식,막창에소주한잔,054-771-5260,경상북도 경주시 양정로218번길 21 (동천동) 1층,막창(미국),5384,국내산생삼겹살,6153.0,ChIJA31unw9OZjURRFKzZawG0O4,[],[],,35.8520705,129.2264685
서울특별시,동대문구,한식,사나이뚝배기,02-963-2407,"서울특별시 동대문구 경희대로4길 5, 1층 (회기동)",된장뚝배기,6300,순두부뚝배기,6300.0,ChIJJdat3j67fDURS_blJuU0imk,"[{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}]","['월요일: 10:00AM–10:00PM', '화요일: 10:00AM–10:00PM', '수요일: 10:00AM–10:00PM', '목요일: 10:00AM–10:00PM', '금요일: 10:00AM–10:00PM', '토요일: 10:00AM–10:00PM', '일요일: 10:00AM–10:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJJdat3j67fDURS_blJuU0imk_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJJdat3j67fDURS_blJuU0imk_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJJdat3j67fDURS_blJuU0imk_3.jpg",37.5925797,127.0528918
서울특별시,노원구,한식,사나이뚝배기,0507-1369-0907,서울특별시 노원구 공릉로 227 가동 1층 좌측,된장뚝배기,6300,김치뚝배기,6300.0,ChIJ03sMjNa7fDURu8OsVN1oU5M,"[{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}]","['월요일: 10:00AM–9:00PM', '화요일: 10:00AM–9:00PM', '수요일: 10:00AM–9:00PM', '목요일: 10:00AM–9:00PM', '금요일: 10:00AM–9:00PM', '토요일: 10:00AM–9:00PM', '일요일: 10:00AM–9:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ03sMjNa7fDURu8OsVN1oU5M_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ03sMjNa7fDURu8OsVN1oU5M_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ03sMjNa7fDURu8OsVN1oU5M_3.jpg",37.6294477,127.0764567
경상북도,경주시,한식,두번째로잘하는국밥집,054-748-9896,경상북도 경주시 양정로 314(용강동),장터국밥,6400,장터국수,6400.0,ChIJC0jOqR1OZjURGvt9-dSdIFQ,"[{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}]","['월요일: 11:00AM–9:00PM', '화요일: 11:00AM–9:00PM', '수요일: 11:00AM–9:00PM', '목요일: 11:00AM–9:00PM', '금요일: 11:00AM–9:00PM', '토요일: 11:00AM–9:00PM', '일요일: 11:00AM–9:00PM']",,35.8607954,129.2245273
대전광역시,유성구,한식,구마적김밥,042-826-1255,대전광역시 유성구 죽동로298번길 60(죽동),김밥,1800,어묵우동,6500.0,ChIJ-5MX0udLZTUR_NEgkKzWIvs,[],[],"https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ-5MX0udLZTUR_NEgkKzWIvs_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ-5MX0udLZTUR_NEgkKzWIvs_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJ-5MX0udLZTUR_NEgkKzWIvs_3.jpg",36.3695114,127.3361232
인천광역시,서구,한식,도널드분식,032-561-6788,"인천광역시 서구 용두산로 5-18, 104호 (심곡동)",김밥,2000,김치찌개,6500.0,ChIJbRa8Sjx-ezUR3_TtrA2Scr0,[],[],,37.5446062,126.671383
대전광역시,유성구,한식,다유미,042-823-6888,대전광역시 유성구 문화원로 16(장대동),김밥,2500,김치찌개,6500.0,ChIJ05XczzVIZTURZlS49zVhIVM,[],[],,36.3612391,127.3380242
서울특별시,중랑구,한식,박리김밥,02-949-7101,서울특별시 중랑구 공릉로2길 22,김밥,3000,된장찌개,6500.0,ChIJq3znkrW7fDURHALf4pp09u8,[],[],,37.6119575,127.0790481
서울특별시,구로구,한식,새벽분식,02-2617-8550,서울특별시 구로구 오류로8나길 8(오류동),김밥,3000,된장찌개,6500.0,ChIJx4Zs-XNiezURGNIMPmJFNKc,"[{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 21, 'minute': 30}}, {'open': {'day': 1, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 21, 'minute': 30}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 21, 'minute': 30}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 21, 'minute': 30}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 21, 'minute': 30}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 21, 'minute': 30}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 21, 'minute': 30}}]","['월요일: 11:30AM–9:30PM', '화요일: 11:30AM–9:30PM', '수요일: 11:30AM–9:30PM', '목요일: 11:30AM–9:30PM', '금요일: 11:30AM–9:30PM', '토요일: 11:30AM–9:30PM', '일요일: 11:30AM–9:30PM']",,37.4907481,126.8413433
인천광역시,미추홀구,한식,김밥타운,032-863-6690,인천광역시 미추홀구 인하로 259(주안동),원조김밥,3000,칼국수,6500.0,ChIJs7vRf3R5ezURqe5eiMp4LQE,[],[],,37.4483868,126.6769619
인천광역시,연수구,한식,진이네김밥,032-834-3406,"인천광역시 연수구 비류대로 294번길 32-8, 1층(청학동)",참치주먹밥,3000,김치볶음밥,6500.0,ChIJyTRc1cV5ezUREKEy5Zj5pNU,[],[],,37.4248948,126.6660085
인천광역시,연수구,한식,모박사 김밥,032-812-4888,"인천광역시 연수구 먼우금로69, 대동아파트상가 113호(동춘동)",원조김밥,3000,비빔밥,6500.0,ChIJ47s7UWF3ezURUX_oPemvjr0,[],[],,37.4055805,126.6686103
서울특별시,관악구,한식,정김밥,0507-1332-5134,"서울특별시 관악구 문성로38길 70, 101호",김밥,3500,샌드위치도시락(단체),6500.0,ChIJiSgqMMGffDURFzuQof-K9Kc,[],[],,37.4755548,126.9299828
서울특별시,금천구,중식,육합춘,02-802-0133,서울특별시 금천구 시흥대로26길 5,짜장면,4000, 간짜장 ,6500.0,ChIJgTa5y65hezURGdD_FMO7lRI,[],[],"https://babsim-bucket.s3.amazonaws.com/place_images/ChIJgTa5y65hezURGdD_FMO7lRI_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJgTa5y65hezURGdD_FMO7lRI_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJgTa5y65hezURGdD_FMO7lRI_3.jpg",37.4418799,126.9041606
서울특별시,송파구,중식,왕짜장,02-488-5800,서울특별시 송파구 올림픽로55길 11,자장면,4000,짬뽕,6500.0,ChIJo32iGKSvfDUR2-cGJ-DWYl0,"[{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}]","['월요일: 10:00AM–10:00PM', '화요일: 10:00AM–10:00PM', '수요일: 10:00AM–10:00PM', '목요일: 10:00AM–10:00PM', '금요일: 10:00AM–10:00PM', '토요일: 10:00AM–10:00PM', '일요일: 10:00AM–10:00PM']",,37.5343953,127.1204215
부산광역시,서구,한식,미소정 멸치국수,051-242-8531,부산광역시 서구 대영로 85번길 24-1,멸치국수,4000,비빔밥,6500.0,ChIJ8WuEjZrpaDURI0JELfTVAa8,"[{'open': {'day': 1, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 15, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 15, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 15, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 15, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 15, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 15, 'minute': 0}}]","['월요일: 11:30AM–3:00PM', '화요일: 11:30AM–3:00PM', '수요일: 11:30AM–3:00PM', '목요일: 11:30AM–3:00PM', '금요일: 11:30AM–3:00PM', '토요일: 11:30AM–3:00PM', '일요일: 휴무일']",,35.1121229,129.0200648
대구광역시,중구,중식,낙동강반점,053-252-7866,대구광역시 중구 서성로14길 115,짜장면,4000,짬뽕,6500.0,ChIJ9REtxtzjZTUR7hm467PNlt8,"[{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 20, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 20, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 20, 'minute': 0}}]","['월요일: 11:00AM–8:00PM', '화요일: 11:00AM–8:00PM', '수요일: 11:00AM–8:00PM', '목요일: 휴무일', '금요일: 11:00AM–8:00PM', '토요일: 11:00AM–8:00PM', '일요일: 11:00AM–8:00PM']",,35.8732433,128.5938955
부산광역시,북구,중식,떴다왕손짜장,051-365-3235,부산광역시 북구 금곡대로303번길80(화명동),짜장면,4500,해물짬뽕,6500.0,ChIJRdx7OQuVaDURDd8vPGte7PY,"[{'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 20, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 20, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 20, 'minute': 0}}]","['월요일: 11:00AM–8:00PM', '화요일: 11:00AM–8:00PM', '수요일: 11:00AM–8:00PM', '목요일: 11:00AM–8:00PM', '금요일: 11:00AM–8:00PM', '토요일: 11:00AM–8:00PM', '일요일: 휴무일']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRdx7OQuVaDURDd8vPGte7PY_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRdx7OQuVaDURDd8vPGte7PY_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJRdx7OQuVaDURDd8vPGte7PY_3.jpg",35.2361503,129.0093647
부산광역시,사하구,중식,행복한 칼짜장,051-265-2090,"부산광역시 사하구 다대로277번길 21(장림동, 1층)",짜장면,4500,짬뽕,6500.0,ChIJjfjplaTCaDURu2vBUxI-k2A,"[{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 20, 'minute': 30}}, {'open': {'day': 1, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 20, 'minute': 30}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 20, 'minute': 30}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 20, 'minute': 30}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 20, 'minute': 30}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 20, 'minute': 30}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 20, 'minute': 30}}]","['월요일: 11:30AM–8:30PM', '화요일: 11:30AM–8:30PM', '수요일: 11:30AM–8:30PM', '목요일: 11:30AM–8:30PM', '금요일: 11:30AM–8:30PM', '토요일: 11:30AM–8:30PM', '일요일: 11:30AM–8:30PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJjfjplaTCaDURu2vBUxI-k2A_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJjfjplaTCaDURu2vBUxI-k2A_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJjfjplaTCaDURu2vBUxI-k2A_3.jpg",35.0774026,128.9786143
경상남도,김해시,중식,칭라이 박서방반점 ,055-313-9667,경상남도 김해시 덕정로 140,자장면,4500,짱뽕,6500.0,ChIJZzIjp3zHaDURdDb3ewmzzzs,"[{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}]","['월요일: 11:00AM–9:00PM', '화요일: 11:00AM–9:00PM', '수요일: 11:00AM–9:00PM', '목요일: 11:00AM–9:00PM', '금요일: 11:00AM–9:00PM', '토요일: 11:00AM–9:00PM', '일요일: 11:00AM–9:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJZzIjp3zHaDURdDb3ewmzzzs_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJZzIjp3zHaDURdDb3ewmzzzs_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJZzIjp3zHaDURdDb3ewmzzzs_3.jpg",35.1794834,128.8005606
경상남도,김해시,한식,점이국수,055-339-4802,경상남도 김해시 활천로255번길 20-11,멸치국수,4500,고기국수,6500.0,ChIJU0DbT02_aDURNeUdyzYDB4s,[],[],,35.2444832,128.9076456
서울특별시,강서구,양식,칸스 KANS,,서울특별시 강서구 방화동로5길 12-1 (방화동),브리또,4900,치킨브리또,6500.0,ChIJiXKcCBGdfDURFuqscI_FZNs,"[{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}]","['월요일: 휴무일', '화요일: 11:00AM–11:00PM', '수요일: 11:00AM–11:00PM', '목요일: 11:00AM–11:00PM', '금요일: 11:00AM–11:00PM', '토요일: 10:00AM–11:00PM', '일요일: 10:00AM–11:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJiXKcCBGdfDURFuqscI_FZNs_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJiXKcCBGdfDURFuqscI_FZNs_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJiXKcCBGdfDURFuqscI_FZNs_3.jpg",37.5640805,126.8102398
서울특별시,용산구,한식,청년국수,0507-1330-5049,서울특별시 용산구 새창로 124 (용문동) 1층,잔치국수,5000,비빔국수,6500.0,ChIJLWMImFCjfDURrzEa0nes83Y,"[{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}]","['월요일: 11:30AM–9:00PM', '화요일: 11:30AM–9:00PM', '수요일: 11:30AM–9:00PM', '목요일: 11:30AM–9:00PM', '금요일: 11:30AM–9:00PM', '토요일: 11:30AM–9:00PM', '일요일: 11:30AM–9:00PM']","https://babsim-bucket.s3.amazonaws.com/place_images/ChIJLWMImFCjfDURrzEa0nes83Y_1.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJLWMImFCjfDURrzEa0nes83Y_2.jpg, https://babsim-bucket.s3.amazonaws.com/place_images/ChIJLWMImFCjfDURrzEa0nes83Y_3.jpg",37.5364912,126.9607711
